kind,etag,id,channel_id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultLanguage
youtube#video,KAK6hkUy57w3DwAXgwzKbzjecoY,2SXZakYVw0k,UCgx_iANJu2vdqaVldHn94vg,2022-02-25T19:30:00Z,UCgx_iANJu2vdqaVldHn94vg,How to sound scary on piano😱,"Full length video is underway!! hopefully done by next week, not too sure yet :) 

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


#scary #piano #music",https://i.ytimg.com/vi/2SXZakYVw0k/default.jpg,120,90,https://i.ytimg.com/vi/2SXZakYVw0k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2SXZakYVw0k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2SXZakYVw0k/sddefault.jpg,640,480,https://i.ytimg.com/vi/2SXZakYVw0k/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,How to sound scary on piano😱,"Full length video is underway!! hopefully done by next week, not too sure yet :) 

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


#scary #piano #music",en-GB,1992,104,0,9,,en
youtube#video,mFX3ydn_rGAeqFFEMrBgWLLy790,V8-jhk2jW_Q,UCgx_iANJu2vdqaVldHn94vg,2022-02-17T18:00:19Z,UCgx_iANJu2vdqaVldHn94vg,Easy piano tutorial🔥#shorts,"Subscribe or you have to eat a lemon :)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",https://i.ytimg.com/vi/V8-jhk2jW_Q/default.jpg,120,90,https://i.ytimg.com/vi/V8-jhk2jW_Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V8-jhk2jW_Q/hqdefault.jpg,480,360,https://i.ytimg.com/vi/V8-jhk2jW_Q/sddefault.jpg,640,480,https://i.ytimg.com/vi/V8-jhk2jW_Q/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Easy piano tutorial🔥#shorts,"Subscribe or you have to eat a lemon :)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",en-GB,4231,,0,38,"['easy', 'piano', 'tutorial', 'moonlight sonata piano', 'easy piano tutorial']",en
youtube#video,3InpnuQxFWUuNz_2e1EClIvsIJI,j49CYi46KA4,UCgx_iANJu2vdqaVldHn94vg,2022-02-14T17:50:23Z,UCgx_iANJu2vdqaVldHn94vg,How to make people cry when you play piano...😭#shorts,"so sad :(

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 






#up #uppiano #piano",https://i.ytimg.com/vi/j49CYi46KA4/default.jpg,120,90,https://i.ytimg.com/vi/j49CYi46KA4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/j49CYi46KA4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/j49CYi46KA4/sddefault.jpg,640,480,https://i.ytimg.com/vi/j49CYi46KA4/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,How to make people cry when you play piano...😭#shorts,"so sad :(

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 






#up #uppiano #piano",en-GB,2506,93,0,8,"['up', 'sad piano', 'how to make anyone cry', 'how to make someone cry', 'how to make anyone cry on piano', 'piano', 'how to play piano']",en
youtube#video,K78Mxg9zah7_0wLuO--ybG9edfQ,gCOizf-IJJI,UCgx_iANJu2vdqaVldHn94vg,2022-02-07T08:02:32Z,UCgx_iANJu2vdqaVldHn94vg,Should I just use one hand? 🔥🎹,"One handed piano hard :0 

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 









#onehand #piano #ratethismelody",https://i.ytimg.com/vi/gCOizf-IJJI/default.jpg,120,90,https://i.ytimg.com/vi/gCOizf-IJJI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gCOizf-IJJI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gCOizf-IJJI/sddefault.jpg,640,480,https://i.ytimg.com/vi/gCOizf-IJJI/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Should I just use one hand? 🔥🎹,"One handed piano hard :0 

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 









#onehand #piano #ratethismelody",en-GB,1366,50,0,3,"['one handed', 'left hand piano', 'one hand only', 'left hand only piano', 'should I just use one hand', 'should I only use my left hand', 'left hand ftw', 'kid plays piano']",en
youtube#video,O4c0F_Z0stacKlY30T24Tc6VC6c,1m3RngRVi-E,UCgx_iANJu2vdqaVldHn94vg,2022-02-06T11:10:54Z,UCgx_iANJu2vdqaVldHn94vg,That moment when your left hand takes over 💪👀🔥,"subscribe if you drank 1 cup of water this week :)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",https://i.ytimg.com/vi/1m3RngRVi-E/default.jpg,120,90,https://i.ytimg.com/vi/1m3RngRVi-E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1m3RngRVi-E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1m3RngRVi-E/sddefault.jpg,640,480,https://i.ytimg.com/vi/1m3RngRVi-E/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,That moment when your left hand takes over 💪👀🔥,"subscribe if you drank 1 cup of water this week :)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",en-GB,1351,36,0,2,"['left hand too powerful', 'that moment when your left takes over', 'left hand too strong', 'shorts', 'when the left hand is too powerful', 'insane octaves', 'octave jumps', 'funny', 'tiktok', 'funny tiktok video', 'left handed', 'left hand', 'that moment when your left hand takes ovr', 'that moment when your left hand takes over']",en
youtube#video,djSYiZy8ax4Ke7EPl1Byo6_r-rY,3hkHfNNFuZI,UCgx_iANJu2vdqaVldHn94vg,2022-02-04T10:37:47Z,UCgx_iANJu2vdqaVldHn94vg,Kid plays EPIC piano with ONLY ONE HAND... 💯🎹🔥,"Subscribe or you have to eat a lemon :0

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",https://i.ytimg.com/vi/3hkHfNNFuZI/default.jpg,120,90,https://i.ytimg.com/vi/3hkHfNNFuZI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3hkHfNNFuZI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3hkHfNNFuZI/sddefault.jpg,640,480,https://i.ytimg.com/vi/3hkHfNNFuZI/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Kid plays EPIC piano with ONLY ONE HAND... 💯🎹🔥,"Subscribe or you have to eat a lemon :0

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",en-GB,1121,72,0,,"['one handed piano', 'epic piano one hand', 'one hand piano', 'piano one hand', 'pianist', 'piano', 'playing the piano']",en
youtube#video,YpBi7566bHfjvxrCIRdLxPXGHe8,NBacA06oLIo,UCgx_iANJu2vdqaVldHn94vg,2022-01-16T16:00:12Z,UCgx_iANJu2vdqaVldHn94vg,LET HER GO - Passenger | Emotional Piano Music,"Hey guys, this is my piano cover of let her go by Passenger. Let me know if you liked the different style of video and as always it would mean the world if you shared this video with a friend or subscribed :) Thanks for all the support recently!

Timestamps:

0:00 Intro
0:30 Let her go
3:30 Final chorus


#lethergo #passenger #sadpiano",https://i.ytimg.com/vi/NBacA06oLIo/default.jpg,120,90,https://i.ytimg.com/vi/NBacA06oLIo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NBacA06oLIo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NBacA06oLIo/sddefault.jpg,640,480,https://i.ytimg.com/vi/NBacA06oLIo/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,LET HER GO - Passenger | Emotional Piano Music,"Hey guys, this is my piano cover of let her go by Passenger. Let me know if you liked the different style of video and as always it would mean the world if you shared this video with a friend or subscribed :) Thanks for all the support recently!

Timestamps:

0:00 Intro
0:30 Let her go
3:30 Final chorus


#lethergo #passenger #sadpiano",en-GB,459,39,0,38,"['tdunc piano', 'piano', 'piano cover', 'piano tutorial', 'tduncpiano', 'let her go', 'let her go passenger', 'emotional piano music', 'sad piano', 'emotional piano', 'passenger piano', 'passenger let her go', 'piano music', 'let her go piano', 'let her go piano tutorial', 'let her go piano cover', 'Passenger', 'Let Her Go', 'Passenger Let Her Go', 'Let Her Go Passenger piano cover', 'Let Her Go piano cover', 'Let Her Go piano', 'Let Her Go cover', 'Let Her Go piano tutorial', 'Let Her Go piano easy', 'Let Her Go Instrumental']",en
youtube#video,VgkpPqQ2xbA8-FSkaLhd84e6RpI,kKHQM065kBg,UCgx_iANJu2vdqaVldHn94vg,2022-01-08T14:00:20Z,UCgx_iANJu2vdqaVldHn94vg,I Attempted to play Peter Buka's HARDEST Piano cover...,"It took 12 days to learn this song. Peter Buka's HARDEST Piano cover. After 12 whole days we finally completed it!

This is... On my way by Alan Walker arranged by Peter Buka. THE FULL COVER!!! If you enjoyed make sure to give this video a like it really helps the channel out, consider subscribing its free and you can always unsubscribe. Thanks for watching!!

Peter Buka's cover:
https://www.youtube.com/watch?v=w2IH69pFsI0

Timestamps:
0:00 Intro
0:30 Beginning of song
2:39 EPIC FINAL BUILD UP






Peter Buka piano covers, insane piano. On my way piano videos. Alan walker. best of Alan walker. Alan walker on my way. peter Buka on my way.




#peterbuka  #piano  #alanwalker",https://i.ytimg.com/vi/kKHQM065kBg/default.jpg,120,90,https://i.ytimg.com/vi/kKHQM065kBg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kKHQM065kBg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kKHQM065kBg/sddefault.jpg,640,480,https://i.ytimg.com/vi/kKHQM065kBg/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,I Attempted to play Peter Buka's HARDEST Piano cover...,"It took 12 days to learn this song. Peter Buka's HARDEST Piano cover. After 12 whole days we finally completed it!

This is... On my way by Alan Walker arranged by Peter Buka. THE FULL COVER!!! If you enjoyed make sure to give this video a like it really helps the channel out, consider subscribing its free and you can always unsubscribe. Thanks for watching!!

Peter Buka's cover:
https://www.youtube.com/watch?v=w2IH69pFsI0

Timestamps:
0:00 Intro
0:30 Beginning of song
2:39 EPIC FINAL BUILD UP






Peter Buka piano covers, insane piano. On my way piano videos. Alan walker. best of Alan walker. Alan walker on my way. peter Buka on my way.




#peterbuka  #piano  #alanwalker",en-GB,784,51,0,29,"['on my way', 'piano progress', 'progress on piano', 'alan walker', 'alan walker on my way', 'best of alan walker', 'peter buka on my way cover', 'piano', 'piano cover', 'on way', 'peter buka cover', 'on my way peter buka', 'alan walker piano cover', 'on my way alan walker piano cover', 'on my way by peter buka', 'peter buka piano', 'my way piano', 'inspired by alan walker', 'learning piano', 'sabrina carpenter', 'hardest piano cover', 'peter buka', 'on way alan walker', 'peter buka on way']",en
youtube#video,OmqPjG5Hf7jQ_FshR2--088JadY,wRHd6lXVUIM,UCgx_iANJu2vdqaVldHn94vg,2022-01-03T19:52:49Z,UCgx_iANJu2vdqaVldHn94vg,DAY 7 of trying to learn Peter Buka's HARDEST Piano cover,"This is day seven of attempting to learn on my way by Alan walker arranged by peter Buka. Peter Buka's hardest piano cover.


Its been a real journey trying to learn this song but I can definitely say it is worth it. Let me know in the comments what song you would like me to cover next. This will be the last progression video on the song 'on my way' by Alan Walker arranged by Peter Buka. If you enjoyed the video make sure to like and subscribe for more content like this. It really helps the channel out, Thanks for watching!

Playlist to all my compositions:
https://www.youtube.com/playlist?list=PLczGcswI9wjhv4EnYO9lik2oHlhnKoJtC





Piano progress over one week, 7 days of trying to learn piano. Really hard piano melody with octaves and difficult rhythms makes Alan walker's on my way song tricky to play and learn. 

This is my progress over 7 days on piano. I used new microphone, better sound quality. High notes/low notes. Piano melody. 




#Alanwalker #PeterBuka #pianocover",https://i.ytimg.com/vi/wRHd6lXVUIM/default.jpg,120,90,https://i.ytimg.com/vi/wRHd6lXVUIM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wRHd6lXVUIM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/wRHd6lXVUIM/sddefault.jpg,640,480,https://i.ytimg.com/vi/wRHd6lXVUIM/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,DAY 7 of trying to learn Peter Buka's HARDEST Piano cover,"This is day seven of attempting to learn on my way by Alan walker arranged by peter Buka. Peter Buka's hardest piano cover.


Its been a real journey trying to learn this song but I can definitely say it is worth it. Let me know in the comments what song you would like me to cover next. This will be the last progression video on the song 'on my way' by Alan Walker arranged by Peter Buka. If you enjoyed the video make sure to like and subscribe for more content like this. It really helps the channel out, Thanks for watching!

Playlist to all my compositions:
https://www.youtube.com/playlist?list=PLczGcswI9wjhv4EnYO9lik2oHlhnKoJtC





Piano progress over one week, 7 days of trying to learn piano. Really hard piano melody with octaves and difficult rhythms makes Alan walker's on my way song tricky to play and learn. 

This is my progress over 7 days on piano. I used new microphone, better sound quality. High notes/low notes. Piano melody. 




#Alanwalker #PeterBuka #pianocover",en-GB,641,25,0,16,"['on my way', 'alan walker', 'piano cover', 'peter buka', 'peter buka cover', 'on my way peter buka', 'alan walker on my way', 'alan walker piano cover', 'peter buka on my way alan walker', 'buka', 'tdunc piano', 'alan walker on my way lyrics', 'on my way alan walker piano cover', 'on my way by peter buka', 'peter buka piano', 'on my way progression videos', 'my way piano', 'inspired by alan walker', 'day 7 piano progress', 'piano progression week 1', 'week 1 of piano', 'piano', 'learning piano', 'sabrina carpenter']",en
youtube#video,rx5_AEy1LEWTc7yuUPi6qSmC6DE,4NThP4jrXNA,UCgx_iANJu2vdqaVldHn94vg,2021-12-23T21:04:11Z,UCgx_iANJu2vdqaVldHn94vg,C418 - Wethands | EASY piano cover,"Hey guys, thanks for watching my video be sure to like comment and subscribe if you haven't already. feel free to share this with a friend it would mean the world. Thank you all for 300 subscribers I am so grateful for all your support and I will put out much more content in the future.

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",https://i.ytimg.com/vi/4NThP4jrXNA/default.jpg,120,90,https://i.ytimg.com/vi/4NThP4jrXNA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4NThP4jrXNA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4NThP4jrXNA/sddefault.jpg,640,480,https://i.ytimg.com/vi/4NThP4jrXNA/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,C418 - Wethands | EASY piano cover,"Hey guys, thanks for watching my video be sure to like comment and subscribe if you haven't already. feel free to share this with a friend it would mean the world. Thank you all for 300 subscribers I am so grateful for all your support and I will put out much more content in the future.

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",en-GB,1194,65,0,5,"['wet hands', 'hands minecraft', 'minecraft', 'nostalgic minecraft songs', 'minecraft songs on piano', 'piano wethands', 'c418 wethands', 'c418 wet hands', 'minecraft wet hands', 'minecraft wet hands piano tutorial easy', 'minecraft piano', 'minecraft wet hands piano tutorial']",en
youtube#video,yn91KgrXtNQ-L6xHuE_rmK3QjYA,m6KcY_xLFBM,UCgx_iANJu2vdqaVldHn94vg,2021-12-22T22:01:06Z,UCgx_iANJu2vdqaVldHn94vg,Playing piano at NIGHT be like.... (Watch till the end😂),"#shorts #piano #night #funny #kahoot

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",https://i.ytimg.com/vi/m6KcY_xLFBM/default.jpg,120,90,https://i.ytimg.com/vi/m6KcY_xLFBM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/m6KcY_xLFBM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/m6KcY_xLFBM/sddefault.jpg,640,480,https://i.ytimg.com/vi/m6KcY_xLFBM/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Playing piano at NIGHT be like.... (Watch till the end😂),"#shorts #piano #night #funny #kahoot

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",en-GB,1224,48,0,3,"['piano at night', 'playing piano', 'night piano', 'watch till the end', 'lol', 'funny', 'piano', '2am piano', 'playing piano at night', 'be like', '...']",en
youtube#video,l9nSqZG8W8P0jZ48_UNO34mtjc0,OSXIrF3cBns,UCgx_iANJu2vdqaVldHn94vg,2021-12-17T18:30:59Z,UCgx_iANJu2vdqaVldHn94vg,This piano has not been tuned in 4 years... and this is how it sounds,"Bois... today I found this piano which has not been tuned in 4 years but it sounds insane... dont forget to subscribe like and comment!
have a good day peeps ;)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",https://i.ytimg.com/vi/OSXIrF3cBns/default.jpg,120,90,https://i.ytimg.com/vi/OSXIrF3cBns/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OSXIrF3cBns/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OSXIrF3cBns/sddefault.jpg,640,480,https://i.ytimg.com/vi/OSXIrF3cBns/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,This piano has not been tuned in 4 years... and this is how it sounds,"Bois... today I found this piano which has not been tuned in 4 years but it sounds insane... dont forget to subscribe like and comment!
have a good day peeps ;)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",en-GB,1439,73,0,23,"['old piano', '4 years old piano', 'not tuned', 'tuned piano', 'not tuned piano', 'sad melody', 'most expressive song ever played', 'expressive piano', 'sad song on old piano', 'tduncs', 'tduncpiano', 'tduncs piano']",en
youtube#video,sAFHK9nYnMfqcHHJS7TFUj2wG_E,2uqNIq7J40s,UCgx_iANJu2vdqaVldHn94vg,2021-12-14T17:44:03Z,UCgx_iANJu2vdqaVldHn94vg,"yeah, I play piano...","#shorts #meme #piano
subscribe!

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",https://i.ytimg.com/vi/2uqNIq7J40s/default.jpg,120,90,https://i.ytimg.com/vi/2uqNIq7J40s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2uqNIq7J40s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2uqNIq7J40s/sddefault.jpg,640,480,https://i.ytimg.com/vi/2uqNIq7J40s/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,"yeah, I play piano...","#shorts #meme #piano
subscribe!

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",en-GB,32116,846,0,37,"['yeah I play piano', 'meme', 'piano meme', 'yeah I play', 'yeah piano', 'piano music', 'still dre', 'still d.r.e. piano', 'piano', 'sill d.r.e.', 'shorts', 'tiktok', 'memes', 'music memes', 'mayonnaise']",en
youtube#video,yek5-E76UJLPVKO4aejMaYQp02A,FGcjZy4mo-s,UCgx_iANJu2vdqaVldHn94vg,2021-12-03T21:35:11Z,UCgx_iANJu2vdqaVldHn94vg,So I played Demons - Imagine dragons in the new hall... and it sounded INSANE!! (arr. Peter Buka),"Hey guys, This is Demons by Imagine dragons, I really like to play this song brings back a lot of memories and nostalgia and what not but I hope you enjoy it anyway. Recently my school finished the building work on the music hall and I thought I would give it a try at the piano.
make sure to subscribe, like, comment, and share this video around let's get to 1k subs!






#Demons #Imaginedragons #peterbuka",https://i.ytimg.com/vi/FGcjZy4mo-s/default.jpg,120,90,https://i.ytimg.com/vi/FGcjZy4mo-s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FGcjZy4mo-s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/FGcjZy4mo-s/sddefault.jpg,640,480,https://i.ytimg.com/vi/FGcjZy4mo-s/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,So I played Demons - Imagine dragons in the new hall... and it sounded INSANE!! (arr. Peter Buka),"Hey guys, This is Demons by Imagine dragons, I really like to play this song brings back a lot of memories and nostalgia and what not but I hope you enjoy it anyway. Recently my school finished the building work on the music hall and I thought I would give it a try at the piano.
make sure to subscribe, like, comment, and share this video around let's get to 1k subs!






#Demons #Imaginedragons #peterbuka",en-GB,1365,83,0,65,"['Demons', 'imagine dragons', 'peter buka', 'piano cover', 'demons piano cover', 'demons easy piano tutorial', 'new hall', 'music hall', 'insane acoustic', 'piano demons', 'peter buka demons', 'peter buka piano cover', 'demons by imagine dragons', 'peter bence', 'piano', 'new', 'insane piano', 'peterbuka', 'demons', 'steinway and sons', 'easy piano', 'how to learn piano', 'what to do next on piano', 'how to pick piano quick', 'easy piano tutorial', 'music', 'band', 'piano man', 'piano tutorial', 'piano covers', 'easy piano covers']",en
youtube#video,wsEvnJbbCVxWPkMi8jCCTjvKAxY,nWR3u9fzuNk,UCgx_iANJu2vdqaVldHn94vg,2021-11-25T14:40:30Z,UCgx_iANJu2vdqaVldHn94vg,Most expressive melody ever made on piano!!,"Hey guys, my wrist is slowly getting better and I'm able to play very small amounts every day now. However, it's still a little sketch sometimes but it's fine... kind of. This is what I think the most beautiful/depressing melody I've ever played leave a like comment and subscribe if you haven't already. Let's get to 1k subs I believe in you people thanks for all the support in helping me get through this.

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 



#expressivepiano #BestMelody #musicforwork",https://i.ytimg.com/vi/nWR3u9fzuNk/default.jpg,120,90,https://i.ytimg.com/vi/nWR3u9fzuNk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nWR3u9fzuNk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nWR3u9fzuNk/sddefault.jpg,640,480,https://i.ytimg.com/vi/nWR3u9fzuNk/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Most expressive melody ever made on piano!!,"Hey guys, my wrist is slowly getting better and I'm able to play very small amounts every day now. However, it's still a little sketch sometimes but it's fine... kind of. This is what I think the most beautiful/depressing melody I've ever played leave a like comment and subscribe if you haven't already. Let's get to 1k subs I believe in you people thanks for all the support in helping me get through this.

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 



#expressivepiano #BestMelody #musicforwork",en-GB,1808,71,0,6,"['dark piano', 'insane dark piano', 'depressing songs', 'depressing piano covers', 'sad piano', 'sad melody', 'how to write a sad melody', 'how to play sad music on piano', 'dissonance', 'disso', 'most expressive', 'piano melody', 'ever made', 'most expressive piano melody of all time', 'piano music', 'relaxing piano', 'expression', 'how to play expressive piano music', 'how to play piano', 'sad music', 'music for work', 'music for relaxation']",en
youtube#video,lmM5gjokf2g6JW1aqLFkYrh1lYI,p1HvCiLmk-4,UCgx_iANJu2vdqaVldHn94vg,2021-11-16T08:39:55Z,UCgx_iANJu2vdqaVldHn94vg,15 NOTES PER SECOND ON PIANO CHALLENGE,"Recently, I was challenged by another piano youtuber i will leave his channel in the comments down below. I  was challenged to play 15 notes in a second in one key. I will let you guys judge whether I did it or not.

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 



#pianochallenge  #pianogod",https://i.ytimg.com/vi/p1HvCiLmk-4/default.jpg,120,90,https://i.ytimg.com/vi/p1HvCiLmk-4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/p1HvCiLmk-4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/p1HvCiLmk-4/sddefault.jpg,640,480,https://i.ytimg.com/vi/p1HvCiLmk-4/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,15 NOTES PER SECOND ON PIANO CHALLENGE,"Recently, I was challenged by another piano youtuber i will leave his channel in the comments down below. I  was challenged to play 15 notes in a second in one key. I will let you guys judge whether I did it or not.

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 



#pianochallenge  #pianogod",en-GB,1194,29,0,9,"['piano challenge', 'challenge', 'fast piano', 'insane piano', 'piano tutorial', 'dark piano', 'tduncpiano', 'piano', 'improvisation', 'simple chords', 'simple chord progression', 'simple chords on piano', 'game music', 'gaming music chords', 'blues', 'impossible piano', 'fastest fingers', 'ladies', 'fastest hand in the west', 'piano man', 'easy piano', 'how to learn piano fast', 'how to play piano', 'quick piano', 'satisfying videos', 'piano easy songs for beginners slow', 'good piano music', 'mission impossible', 'cool piano']",en
